ANNEE;DEP;CINSEE;SEXE;AGE_CL1;PA
2013;99;98436;F;77;3,19720184837827
2013;99;98436;F;78;7,68240552224117
2013;99;98436;F;79;0,954600011446826
2013;99;98436;F;8;10,5006001259151
2013;99;98436;F;80;2,86380003434048
2013;99;98436;F;81;3,81535717646951
2013;99;98436;F;82;3,8184000457873
2013;99;98436;F;83;2,5143208534839
2013;99;98436;F;84;6,82243505212087
2013;99;98436;F;85;3,03453684371007
2013;99;98436;F;86;1,30412346558756
2013;99;98436;F;87;2,62160908163581
2013;99;98436;F;88;2,28820726759801
2013;99;98436;F;89;1,00020544211339
2013;99;98436;F;9;11,3284911998033
2013;99;98436;F;90;2,95501089567361
2013;99;98436;F;91;4,05521143493244
2013;99;98436;F;92;2,62160908163581
2013;99;98436;F;93;2,37541612000274
2013;99;98436;F;94;2,10909645762226
2013;99;98436;F;95;1,28800182548462
2013;99;98436;F;96;1,06423292069682
2013;99;98436;F;97;0,954600011446826
2013;99;98436;F;98;0,725814915429664
2013;99;98436;F;99;0,945906944209436
2013;99;98436;M;0;5,72760006868096
2013;99;98436;M;1;9,92718711315036
2013;99;98436;M;10;12,4098001488087
2013;99;98436;M;11;21,0012002518302
2013;99;98436;M;12;18,1374002174897
2013;99;98436;M;13;13,1272746007958
2013;99;98436;M;14;20,0466002403833
2013;99;98436;M;15;24,1943469383134
2013;99;98436;M;16;22,4381690924715
2013;99;98436;M;17;16,228200194596
2013;99;98436;M;18;16,2497952961668
2013;99;98436;M;19;16,268903896633
2013;99;98436;M;2;6,68220008012778
2013;99;98436;M;20;16,228200194596
2013;99;98436;M;21;11,1113323888692
2013;99;98436;M;22;11,4552001373619
2013;99;98436;M;23;6,26032064541989
2013;99;98436;M;24;10,5006001259151
2013;99;98436;M;25;9,34080003232883
2013;99;98436;M;26;3,8184000457873
2013;99;98436;M;27;7,63680009157461
2013;99;98436;M;28;4,17827355202785
2013;99;98436;M;29;11,1679563052437
2013;99;98436;M;3;9,54600011446826
2013;99;98436;M;30;7,63680009157461
2013;99;98436;M;31;11,4552001373619
2013;99;98436;M;32;10,5006001259151
2013;99;98436;M;33;14,5422479910497
2013;99;98436;M;34;7,89342549196508
2013;99;98436;M;35;10,5006001259151
2013;99;98436;M;36;9,06506128733235
2013;99;98436;M;37;12,4098001488087
2013;99;98436;M;38;7,62845655308976
2013;99;98436;M;39;8,11002610214119
2013;99;98436;M;4;10,5006001259151
2013;99;98436;M;40;13,7859946905996
2013;99;98436;M;41;17,8611892647241
2013;99;98436;M;42;11,0452058543867
2013;99;98436;M;43;18,2331750387283
2013;99;98436;M;44;17,1828002060429
2013;99;98436;M;45;20,7561623748467
2013;99;98436;M;46;20,2703319085837
2013;99;98436;M;47;28,0950643296435
2013;99;98436;M;48;16,228200194596
2013;99;98436;M;49;22,8305170394673
2013;99;98436;M;5;15,2736001831492
2013;99;98436;M;50;26,7288003205111
2013;99;98436;M;51;12,4098001488087
2013;99;98436;M;52;9,38920637763294
2013;99;98436;M;53;15,1275306762848
2013;99;98436;M;54;18,1374002174897
2013;99;98436;M;55;13,3644001602556
2013;99;98436;M;56;12,4098001488087
2013;99;98436;M;57;14,3190001717024
2013;99;98436;M;58;14,3190001717024
2013;99;98436;M;59;21,733352236533
2013;99;98436;M;6;9,55457391619064
2013;99;98436;M;60;11,4723649991453
2013;99;98436;M;61;14,5190737989918
2013;99;98436;M;62;11,4552001373619
2013;99;98436;M;63;11,4552001373619
2013;99;98436;M;64;9,46220301821085
2013;99;98436;M;65;18,1374002174897
2013;99;98436;M;66;22,9104002747238
2013;99;98436;M;67;13,9813220039836
2013;99;98436;M;68;15,2736001831492
2013;99;98436;M;69;4,85505104475345
2013;99;98436;M;7;10,5006001259151
2013;99;98436;M;70;8,13599997488846
2013;99;98436;M;71;8,59140010302143
2013;99;98436;M;72;5,72760006868096
2013;99;98436;M;73;3,8184000457873
2013;99;98436;M;74;8,310049879578
2013;99;98436;M;75;3,19720184837827
2013;99;98436;M;76;5,00913540004305
2013;99;98436;M;77;6,46983264020446
2013;99;98436;M;78;7,76745787144551
2013;99;98436;M;79;5,65627157207255
2013;99;98436;M;8;8,59140010302143
2013;99;98436;M;80;9,26131577972359
2013;99;98436;M;81;1,28800182548462
2013;99;98436;M;82;2,82426086250941
2013;99;98436;M;83;5,77076866415938
2013;99;98436;M;84;2,57600365096925
2013;99;98436;M;85;2,20778438654977
2013;99;98436;M;86;0,666803628075594
2013;99;98436;M;87;2,24260183693145
2013;99;98436;M;88;1,95794209503679
2013;99;98436;M;89;1,90920002289365
2013;99;98436;M;9;15,2736001831492
2013;99;98436;M;90;4,20434591703311
2013;99;98436;M;91;0,859573201211032
2013;99;98436;M;92;0,954600011446826
2013;99;98436;M;93;0,127739296061918
2013;99;98436;M;94;0,666803628075594
2013;99;98436;M;95;0,333401814037797
2013;99;98436;M;96;0,518816725583747
2013;99;98436;M;97;0,195025388849899
2013;99;98436;M;98;0
2013;99;98436;M;99;0,70696358778514
2014;99;97551;F;0;41,7112308714421
2014;99;97551;F;1;38,1774709119072
2014;99;97551;F;10;37,2520486358841
2014;99;97551;F;11;40,2824215859155
2014;99;97551;F;12;47,3241902801278
2014;99;97551;F;13;42,914827232362
2014;99;97551;F;14;50,4742609888208
2014;99;97551;F;15;39,4727750615615
2014;99;97551;F;16;54,4305684826851
2014;99;97551;F;17;51,8530092009201
2014;99;97551;F;18;23,7335646290383
2014;99;97551;F;19;42,8491315503024
2014;99;97551;F;2;43,6104296138521
2014;99;97551;F;20;40,2041030442354
2014;99;97551;F;21;38,8132161859527
2014;99;97551;F;22;38,4363882344257
2014;99;97551;F;23;45,3861117960656
2014;99;97551;F;24;40,679515094899
2014;99;97551;F;25;42,625078074804
2014;99;97551;F;26;44,897503498669
2014;99;97551;F;27;38,9335683372649
2014;99;97551;F;28;42,5483270177026
2014;99;97551;F;29;33,512714783912
2014;99;97551;F;3;43,4071430449828
2014;99;97551;F;30;50,8969381269411
2014;99;97551;F;31;41,1865202285027
2014;99;97551;F;32;51,2877738813558
2014;99;97551;F;33;41,0950345248901
2014;99;97551;F;34;36,8564757851595
2014;99;97551;F;35;44,7437263855538
2014;99;97551;F;36;54,7646687021814
2014;99;97551;F;37;37,7575501071166
2014;99;97551;F;38;40,1646909669262
2014;99;97551;F;39;54,6041808014748
2014;99;97551;F;4;49,2223616826164
2014;99;97551;F;40;61,5733496583981
2014;99;97551;F;41;58,6036376062548
2014;99;97551;F;42;55,0544289421274
2014;99;97551;F;43;53,7436413171269
2014;99;97551;F;44;64,4449545016912
2014;99;97551;F;45;69,8402051670503
2014;99;97551;F;46;69,1138282807312
2014;99;97551;F;47;60,998842595511
2014;99;97551;F;48;50,2974041055761
2014;99;97551;F;49;61,3798768022145
2014;99;97551;F;5;42,0798256674018
2014;99;97551;F;50;57,5483317318683
2014;99;97551;F;51;60,6062925625264
2014;99;97551;F;52;57,7610079414829
2014;99;97551;F;53;44,2175707242033
2014;99;97551;F;54;72,3744032248898
2014;99;97551;F;55;66,1280943295036
2014;99;97551;F;56;68,3121593199506
2014;99;97551;F;57;61,2406341566682
2014;99;97551;F;58;78,2910944898179
2014;99;97551;F;59;56,2810180796717
2014;99;97551;F;6;46,7244354926377
2014;99;97551;F;60;73,7313420413534
2014;99;97551;F;61;60,4670352212457
2014;99;97551;F;62;86,2161240136246
2014;99;97551;F;63;61,927695465781
2014;99;97551;F;64;73,93016424474
2014;99;97551;F;65;64,5372129439699
2014;99;97551;F;66;73,0312513881155
2014;99;97551;F;67;39,8284630539842
2014;99;97551;F;68;42,0135948476819
2014;99;97551;F;69;38,5169151874923
2014;99;97551;F;7;42,3982623842131
2014;99;97551;F;70;31,7684387042329
2014;99;97551;F;71;28,7792256687566
2014;99;97551;F;72;35,1471766305146
2014;99;97551;F;73;44,0438840351605
2014;99;97551;F;74;35,8813697162115
2014;99;97551;F;75;26,772906725013
2014;99;97551;F;76;29,1864020877499
2014;99;97551;F;77;32,4789430867145
2014;99;97551;F;78;23,7402117841551
2014;99;97551;F;79;22,7664904465848
2014;99;97551;F;8;39,3362379133384
2014;99;97551;F;80;28,9566277114374
2014;99;97551;F;81;18,5826823903424
2014;99;97551;F;82;25,6845876645526
2014;99;97551;F;83;14,4075127615297
2014;99;97551;F;84;15,2361667773974
2014;99;97551;F;85;21,4562247807079
2014;99;97551;F;86;22,4146257241576
2014;99;97551;F;87;13,1822198260236
2014;99;97551;F;88;20,6856383108587
2014;99;97551;F;89;5,86532061174583
2014;99;97551;F;9;37,4066476707115
2014;99;97551;F;90;11,2018759411333
2014;99;97551;F;91;14,1584018933897
2014;99;97551;F;92;13,2632499160285
2014;99;97551;F;93;5,59114985703624
2014;99;97551;F;94;6,11116696638251
2014;99;97551;F;95;3,79401681386125
2014;99;97551;F;96;2,00860721431677
2014;99;97551;F;97;2,09653747431007
2014;99;97551;F;98;7,04267583804309
2014;99;97551;F;99;2,04387498600474
2014;99;97551;M;0;41,3837894824707
2014;99;97551;M;1;31,5812232262741
2014;99;97551;M;10;43,3482300671936
2014;99;97551;M;11;50,1399047202759
2014;99;97551;M;12;38,8670767160213
2014;99;97551;M;13;56,2473948249456
2014;99;97551;M;14;60,6515493176344
2014;99;97551;M;15;40,8471415083939
2014;99;97551;M;16;60,8195237854325
2014;99;97551;M;17;59,4466355049965
2014;99;97551;M;18;38,6024288532597
2014;99;97551;M;19;46,064099496817
2014;99;97551;M;2;21,799393837546
2014;99;97551;M;20;42,8414394732969
2014;99;97551;M;21;52,1336327066682
2014;99;97551;M;22;35,1883986032742
2014;99;97551;M;23;49,6358395213112
2014;99;97551;M;24;57,3608054885778
2014;99;97551;M;25;48,7697262972857
2014;99;97551;M;26;33,5560877603718
2014;99;97551;M;27;37,8653396509968
2014;99;97551;M;28;36,7085637906409
2014;99;97551;M;29;26,1004668540511
2014;99;97551;M;3;47,4953529496191
2014;99;97551;M;30;42,7084824565676
2014;99;97551;M;31;48,3940768311068
2014;99;97551;M;32;40,3967161682321
2014;99;97551;M;33;41,7482433553584
2014;99;97551;M;34;42,0523957700397
2014;99;97551;M;35;42,0125267444579
2014;99;97551;M;36;38,1996425658368
2014;99;97551;M;37;35,527000915424
2014;99;97551;M;38;51,0683345612016
2014;99;97551;M;39;51,8947338502919
2014;99;97551;M;4;53,2988866362633
2014;99;97551;M;40;52,9944023315107
2014;99;97551;M;41;67,5782928028442
2014;99;97551;M;42;44,8789369217098
2014;99;97551;M;43;58,219044217082
2014;99;97551;M;44;50,5077859094151
2014;99;97551;M;45;46,8939606854779
2014;99;97551;M;46;59,6182070054787
2014;99;97551;M;47;53,9850106246323
2014;99;97551;M;48;43,5375196588717
2014;99;97551;M;49;55,9057305349295
2014;99;97551;M;5;36,5930303500816
2014;99;97551;M;50;52,4602079407213
2014;99;97551;M;51;51,8636179364221
2014;99;97551;M;52;65,2015442185224
2014;99;97551;M;53;48,4704116966564
2014;99;97551;M;54;53,5981745809498
2014;99;97551;M;55;55,8537945637564
2014;99;97551;M;56;46,8601313218735
2014;99;97551;M;57;50,9357310680292
2014;99;97551;M;58;49,8525204328866
2014;99;97551;M;59;53,1201892930944
2014;99;97551;M;6;50,7171686602049
2014;99;97551;M;60;61,9367657194205
2014;99;97551;M;61;78,3486825440403
2014;99;97551;M;62;71,3292687667401
2014;99;97551;M;63;57,5006856418378
2014;99;97551;M;64;69,5562351779577
2014;99;97551;M;65;61,3881543998223
2014;99;97551;M;66;55,2495950307434
2014;99;97551;M;67;32,8661163710622
2014;99;97551;M;68;42,0230666395947
2014;99;97551;M;69;34,8382966067288
2014;99;97551;M;7;40,4545592502467
2014;99;97551;M;70;31,6677290801999
2014;99;97551;M;71;25,4424595636122
2014;99;97551;M;72;25,5870207547315
2014;99;97551;M;73;21,5126158117259
2014;99;97551;M;74;28,5226616255058
2014;99;97551;M;75;23,1016897954132
2014;99;97551;M;76;25,5692993791431
2014;99;97551;M;77;18,5237958568727
2014;99;97551;M;78;37,5063584172757
2014;99;97551;M;79;16,6770337601293
2014;99;97551;M;8;47,619694906215
2014;99;97551;M;80;25,4322091646165
2014;99;97551;M;81;18,0263324155849
2014;99;97551;M;82;11,2985029213665
2014;99;97551;M;83;17,4197497107559
2014;99;97551;M;84;6,21326905279797
2014;99;97551;M;85;6,02741978061578
2014;99;97551;M;86;5,81383317755788
2014;99;97551;M;87;9,16472083713313
2014;99;97551;M;88;13,2788468062569
2014;99;97551;M;89;8,22569387376723
2014;99;97551;M;9;49,2189358032935
2014;99;97551;M;90;5,09070897475078
2014;99;97551;M;91;5,91104568797358
2014;99;97551;M;92;2,04387498600474
2014;99;97551;M;93;3,00000000000006
2014;99;97551;M;94;1,87956008338371
2014;99;97551;M;95;0
2014;99;97551;M;96;0,991801727097481
2014;99;97551;M;97;2,04387498600474
2014;99;97551;M;98;0,902410306967795
2014;99;97551;M;99;2,00000000000004
2014;99;98436;F;0;9,56802426518398
2014;99;98436;F;1;6,84108980802243
2014;99;98436;F;10;11,4802055254448
2014;99;98436;F;11;13,3565144643626
2014;99;98436;F;12;15,6367767040513
2014;99;98436;F;13;13,6821796160449
2014;99;98436;F;14;11,8722012967491
2014;99;98436;F;15;17,5913737920577
2014;99;98436;F;16;19,5459708800641
2014;99;98436;F;17;13,1216864793069
2014;99;98436;F;18;14,7476772819256
2014;99;98436;F;19;10,7502839840352
2014;99;98436;F;2;12,6802004079954
2014;99;98436;F;20;5,28521932512775
2014;99;98436;F;21;3,90919417601282
2014;99;98436;F;22;7,2684661404824
2014;99;98436;F;23;5,86379126401922
2014;99;98436;F;24;2,65582536134039
2014;99;98436;F;25;6,00106709253347
2014;99;98436;F;26;8,79568689602884
2014;99;98436;F;27;6,84108980802243
2014;99;98436;F;28;7,81838835202563
2014;99;98436;F;29;7,02437793846597
2014;99;98436;F;3;10,9531021660995
2014;99;98436;F;30;8,918052638485
2014;99;98436;F;31;12,2398818168012
2014;99;98436;F;32;10,4616394900302
2014;99;98436;F;33;9,04514299153807
2014;99;98436;F;34;8,79568689602884
2014;99;98436;F;35;3,74929526745494
2014;99;98436;F;36;7,81838835202563
2014;99;98436;F;37;16,726289255935
2014;99;98436;F;38;15,8729539373319
2014;99;98436;F;39;19,5459708800641
2014;99;98436;F;4;8,79568689602884
2014;99;98436;F;40;14,6594781600481
2014;99;98436;F;41;15,6367767040513
2014;99;98436;F;42;23,589240953357
2014;99;98436;F;43;19,1517419560164
2014;99;98436;F;44;21,5005679680705
2014;99;98436;F;45;20,083736257498
2014;99;98436;F;46;22,4955556316506
2014;99;98436;F;47;20,5232694240673
2014;99;98436;F;48;17,0772394891076
2014;99;98436;F;49;21,4243202329068
2014;99;98436;F;5;8,79568689602884
2014;99;98436;F;50;12,7048810720417
2014;99;98436;F;51;18,9850078563954
2014;99;98436;F;52;13,1204060234568
2014;99;98436;F;53;18,5686723360609
2014;99;98436;F;54;13,6821796160449
2014;99;98436;F;55;27,0266375932607
2014;99;98436;F;56;15,6367767040513
2014;99;98436;F;57;21,5005679680705
2014;99;98436;F;58;19,5121676336325
2014;99;98436;F;59;14,6594781600481
2014;99;98436;F;6;11,0356222612653
2014;99;98436;F;60;19,5459708800641
2014;99;98436;F;61;10,7502839840352
2014;99;98436;F;62;15,6367767040513
2014;99;98436;F;63;20,5415697643635
2014;99;98436;F;64;11,7275825280384
2014;99;98436;F;65;13,6821796160449
2014;99;98436;F;66;20,3734635574379
2014;99;98436;F;67;15,6367767040513
2014;99;98436;F;68;14,1877377654683
2014;99;98436;F;69;6,83115009230866
2014;99;98436;F;7;14,6594781600481
2014;99;98436;F;70;12,0837490890511
2014;99;98436;F;71;5,84961399408317
2014;99;98436;F;72;7,73968632599694
2014;99;98436;F;73;8,48512090453358
2014;99;98436;F;74;5,81768015111119
2014;99;98436;F;75;10,1131442409241
2014;99;98436;F;76;6,84108980802243
2014;99;98436;F;77;4,07390535016702
2014;99;98436;F;78;9,79262412620149
2014;99;98436;F;79;1,53135468413173
2014;99;98436;F;8;10,7502839840352
2014;99;98436;F;80;2,93189563200961
2014;99;98436;F;81;3,59862818451756
2014;99;98436;F;82;4,26693159823509
2014;99;98436;F;83;2,4634893507051
2014;99;98436;F;84;8,99788325042752
2014;99;98436;F;85;4,9776938590509
2014;99;98436;F;86;1,6960394194169
2014;99;98436;F;87;4,50706991854203
2014;99;98436;F;88;3,644228754035
2014;99;98436;F;89;2,26488258959743
2014;99;98436;F;9;11,5612723785788
2014;99;98436;F;90;5,69839399962771
2014;99;98436;F;91;7,54715211380376
2014;99;98436;F;92;4,31096130654295
2014;99;98436;F;93;4,34934526838436
2014;99;98436;F;94;3,85714579955704
2014;99;98436;F;95;2,10638380239774
2014;99;98436;F;96;0,66673255250795
2014;99;98436;F;97;1,80244182374379
2014;99;98436;F;98;1,05337984166114
2014;99;98436;F;99;1,3334651050159
2014;99;98436;M;0;6,22680579883351
2014;99;98436;M;1;9,77298544003204
2014;99;98436;M;10;12,7048810720417
2014;99;98436;M;11;21,5005679680705
2014;99;98436;M;12;18,5686723360609
2014;99;98436;M;13;12,7048810720417
2014;99;98436;M;14;21,3133392311553
2014;99;98436;M;15;24,4324636000801
2014;99;98436;M;16;22,5746727895946
2014;99;98436;M;17;17,3604437205189
2014;99;98436;M;18;17,1876745742459
2014;99;98436;M;19;16,0748738124396
2014;99;98436;M;2;6,84108980802243
2014;99;98436;M;20;16,6140752480545
2014;99;98436;M;21;10,7502839840352
2014;99;98436;M;22;12,4888246697528
2014;99;98436;M;23;6,08674491232565
2014;99;98436;M;24;10,7892113156021
2014;99;98436;M;25;9,35196801025877
2014;99;98436;M;26;4,24577604040706
2014;99;98436;M;27;7,81838835202563
2014;99;98436;M;28;3,90919417601282
2014;99;98436;M;29;10,7502839840352
2014;99;98436;M;3;9,77298544003204
2014;99;98436;M;30;7,98925060042586
2014;99;98436;M;31;12,2216146169384
2014;99;98436;M;32;10,937345121555
2014;99;98436;M;33;14,6594781600481
2014;99;98436;M;34;8,00669605712812
2014;99;98436;M;35;10,7502839840352
2014;99;98436;M;36;9,2442906115436
2014;99;98436;M;37;13,6350074585034
2014;99;98436;M;38;6,84108980802243
2014;99;98436;M;39;7,81838835202563
2014;99;98436;M;4;10,7502839840352
2014;99;98436;M;40;13,6821796160449
2014;99;98436;M;41;17,978960508853
2014;99;98436;M;42;11,4485318342093
2014;99;98436;M;43;18,5686723360609
2014;99;98436;M;44;17,5913737920577
2014;99;98436;M;45;20,5232694240673
2014;99;98436;M;46;20,9391207307032
2014;99;98436;M;47;28,5187350196632
2014;99;98436;M;48;16,6140752480545
2014;99;98436;M;49;22,4778665120737
2014;99;98436;M;5;15,6367767040513
2014;99;98436;M;50;27,3643592320897
2014;99;98436;M;51;13,0782225136618
2014;99;98436;M;52;8,91169846320981
2014;99;98436;M;53;15,5392598462833
2014;99;98436;M;54;18,5686723360609
2014;99;98436;M;55;13,6821796160449
2014;99;98436;M;56;13,0122018100201
2014;99;98436;M;57;15,0920097962564
2014;99;98436;M;58;14,6594781600481
2014;99;98436;M;59;21,63711302967
2014;99;98436;M;6;9,77298544003204
2014;99;98436;M;60;11,8068517171932
2014;99;98436;M;61;15,3040084030555
2014;99;98436;M;62;11,7275825280384
2014;99;98436;M;63;12,6939205601965
2014;99;98436;M;64;8,79568689602884
2014;99;98436;M;65;18,9198063168492
2014;99;98436;M;66;23,4551650560769
2014;99;98436;M;67;13,6821796160449
2014;99;98436;M;68;15,6367767040513
2014;99;98436;M;69;4,88649272001602
2014;99;98436;M;7;11,0093254787251
2014;99;98436;M;70;7,81838835202563
2014;99;98436;M;71;8,79568689602884
2014;99;98436;M;72;5,86379126401922
2014;99;98436;M;73;4,04922946651669
2014;99;98436;M;74;8,39952413059206
2014;99;98436;M;75;3,78710051764892
2014;99;98436;M;76;4,57592672852077
2014;99;98436;M;77;6,53052381652717
2014;99;98436;M;78;8,79722112669976
2014;99;98436;M;79;5,55322527252397
2014;99;98436;M;8;8,79568689602884
2014;99;98436;M;80;9,15185345704153
2014;99;98436;M;81;2,25703693579939
2014;99;98436;M;82;2,75434262488139
2014;99;98436;M;83;5,55322527252397
2014;99;98436;M;84;3,46641493454689
2014;99;98436;M;85;2,55134905591709
2014;99;98436;M;86;1,3334651050159
2014;99;98436;M;87;3,28913600790422
2014;99;98436;M;88;1,64403109651115
2014;99;98436;M;89;2,26142507089403
2014;99;98436;M;9;15,6367767040513
2014;99;98436;M;90;5,03975423254197
2014;99;98436;M;91;0,66673255250795
2014;99;98436;M;92;0,977298544003204
2014;99;98436;M;93;0
2014;99;98436;M;94;1,3334651050159
2014;99;98436;M;95;1,22945947204722
2014;99;98436;M;96;0,51605841726996
2014;99;98436;M;97;0
2014;99;98436;M;98;0,73180048330687
2014;99;98436;M;99;0
2015;99;97551;F;0;42,5216795289701
2015;99;97551;F;1;38,121863474036
2015;99;97551;F;10;38,2173486227075
2015;99;97551;F;11;41,2093512267865
2015;99;97551;F;12;47,9044664153223
2015;99;97551;F;13;43,3034424154872
2015;99;97551;F;14;51,2927043523972
2015;99;97551;F;15;39,9932965376234
2015;99;97551;F;16;55,6597001973733
2015;99;97551;F;17;51,8208374137916
2015;99;97551;F;18;25,0846068686156
2015;99;97551;F;19;44,0603087471356
2015;99;97551;F;2;43,6460275726061
2015;99;97551;F;20;40,5856322737843
2015;99;97551;F;21;39,9660205698324
2015;99;97551;F;22;39,9119171903697
2015;99;97551;F;23;46,6386677220048
2015;99;97551;F;24;43,0914439525971
2015;99;97551;F;25;44,777144171419
2015;99;97551;F;26;47,0232868530979
2015;99;97551;F;27;40,9332578005161
2015;99;97551;F;28;44,2253076924808
2015;99;97551;F;29;35,7369748718975
2015;99;97551;F;3;43,9640909886366
2015;99;97551;F;30;52,4483129174832
2015;99;97551;F;31;42,4744621417585
2015;99;97551;F;32;52,6745771607464
2015;99;97551;F;33;42,3018081961332
2015;99;97551;F;34;37,6951371913094
2015;99;97551;F;35;45,6720730222924
2015;99;97551;F;36;56,0423726897859
2015;99;97551;F;37;39,1227710828576
2015;99;97551;F;38;41,4063983298975
2015;99;97551;F;39;55,7522370843347
2015;99;97551;F;4;49,5735266304005
2015;99;97551;F;40;62,999139576929
2015;99;97551;F;41;59,7218975385691
2015;99;97551;F;42;55,9770298979138
2015;99;97551;F;43;54,926516768442
2015;99;97551;F;44;65,4875582319963
2015;99;97551;F;45;72,0078344227781
2015;99;97551;F;46;71,0828166375503
2015;99;97551;F;47;62,6198337827145
2015;99;97551;F;48;52,3208883116925
2015;99;97551;F;49;62,5201454002724
2015;99;97551;F;5;42,6737061015706
2015;99;97551;F;50;59,4496633837534
2015;99;97551;F;51;62,3651936230371
2015;99;97551;F;52;60,3123419899429
2015;99;97551;F;53;45,7822206306169
2015;99;97551;F;54;75,3110555632087
2015;99;97551;F;55;69,0482723918815
2015;99;97551;F;56;72,1090931278349
2015;99;97551;F;57;63,4568516048251
2015;99;97551;F;58;81,947850674321
2015;99;97551;F;59;58,6711890917072
2015;99;97551;F;6;47,4860456955636
2015;99;97551;F;60;77,9526267889664
2015;99;97551;F;61;63,5897408675432
2015;99;97551;F;62;90,8006144657748
2015;99;97551;F;63;64,7342504094158
2015;99;97551;F;64;78,1186268989355
2015;99;97551;F;65;66,9431832170951
2015;99;97551;F;66;77,0766249022559
2015;99;97551;F;67;41,7300521947844
2015;99;97551;F;68;43,2690704821986
2015;99;97551;F;69;40,0807182380849
2015;99;97551;F;7;43,2340284213611
2015;99;97551;F;70;33,405917386037
2015;99;97551;F;71;30,3516324294737
2015;99;97551;F;72;36,6425364621633
2015;99;97551;F;73;45,7471100529438
2015;99;97551;F;74;37,7426146846165
2015;99;97551;F;75;28,28715295395
2015;99;97551;F;76;31,3810663453482
2015;99;97551;F;77;34,6040535026013
2015;99;97551;F;78;25,9796203092845
2015;99;97551;F;79;24,326246871229
2015;99;97551;F;8;40,6118535252244
2015;99;97551;F;80;31,029427192466
2015;99;97551;F;81;19,2208876212815
2015;99;97551;F;82;27,8312270516047
2015;99;97551;F;83;15,1893352087538
2015;99;97551;F;84;15,9666387812994
2015;99;97551;F;85;21,7022248537232
2015;99;97551;F;86;23,3163617537766
2015;99;97551;F;87;14,3193636200521
2015;99;97551;F;88;20,8438771131367
2015;99;97551;F;89;5,63165088894327
2015;99;97551;F;9;37,8055769511249
2015;99;97551;F;90;12,3303280077006
2015;99;97551;F;91;14,4615693721015
2015;99;97551;F;92;13,7870805180945
2015;99;97551;F;93;5,23577586018638
2015;99;97551;F;94;6,31038531113303
2015;99;97551;F;95;3,7518546244472
2015;99;97551;F;96;2,88204817439565
2015;99;97551;F;97;2,32884433365562
2015;99;97551;F;98;6,15108564286734
2015;99;97551;F;99;3,06701333045772
2015;99;97551;M;0;41,8699433663321
2015;99;97551;M;1;31,9988804920516
2015;99;97551;M;10;43,7891873724202
2015;99;97551;M;11;50,6133556203446
2015;99;97551;M;12;39,4689791008758
2015;99;97551;M;13;57,2673109157843
2015;99;97551;M;14;60,7491499082277
2015;99;97551;M;15;40,880070847081
2015;99;97551;M;16;61,0918889625245
2015;99;97551;M;17;60,4749961239993
2015;99;97551;M;18;38,379029694076
2015;99;97551;M;19;47,9808202704137
2015;99;97551;M;2;23,034289500125
2015;99;97551;M;20;42,991355115719
2015;99;97551;M;21;53,6725654747348
2015;99;97551;M;22;37,3092323303248
2015;99;97551;M;23;52,0161606328389
2015;99;97551;M;24;59,6116353038315
2015;99;97551;M;25;50,9075248115794
2015;99;97551;M;26;35,0214792500808
2015;99;97551;M;27;38,9562188476131
2015;99;97551;M;28;38,4197316264378
2015;99;97551;M;29;26,9414333517972
2015;99;97551;M;3;48,0472027809936
2015;99;97551;M;30;44,4574013302246
2015;99;97551;M;31;50,0941414523768
2015;99;97551;M;32;41,7179928668321
2015;99;97551;M;33;42,0143880110712
2015;99;97551;M;34;42,9857214957013
2015;99;97551;M;35;43,1466910687387
2015;99;97551;M;36;39,4296232060115
2015;99;97551;M;37;35,6936293982624
2015;99;97551;M;38;52,9829910006797
2015;99;97551;M;39;52,56855912571
2015;99;97551;M;4;54,5033305528388
2015;99;97551;M;40;54,4065993150242
2015;99;97551;M;41;69,5169035147623
2015;99;97551;M;42;45,6531121932618
2015;99;97551;M;43;59,0875405348654
2015;99;97551;M;44;50,867593216758
2015;99;97551;M;45;48,0469571632503
2015;99;97551;M;46;60,4084225392923
2015;99;97551;M;47;56,0702179034526
2015;99;97551;M;48;44,1876684673317
2015;99;97551;M;49;57,3042581909979
2015;99;97551;M;5;36,6678512384977
2015;99;97551;M;50;53,900268337849
2015;99;97551;M;51;53,6314655544608
2015;99;97551;M;52;66,6237662207617
2015;99;97551;M;53;50,7216939612805
2015;99;97551;M;54;54,7522421015721
2015;99;97551;M;55;58,7811666983705
2015;99;97551;M;56;49,2692181131926
2015;99;97551;M;57;54,0575180147145
2015;99;97551;M;58;52,0573118588153
2015;99;97551;M;59;55,9718745754827
2015;99;97551;M;6;50,7250275569557
2015;99;97551;M;60;64,2656688790602
2015;99;97551;M;61;81,4391584366279
2015;99;97551;M;62;74,1263005323052
2015;99;97551;M;63;60,1823358105924
2015;99;97551;M;64;73,0069431034168
2015;99;97551;M;65;64,9683048520972
2015;99;97551;M;66;58,0084512939278
2015;99;97551;M;67;34,392512144608
2015;99;97551;M;68;44,6901222808406
2015;99;97551;M;69;36,9840114007872
2015;99;97551;M;7;41,8697448045928
2015;99;97551;M;70;33,3209861324934
2015;99;97551;M;71;26,5447427329826
2015;99;97551;M;72;26,8718513492158
2015;99;97551;M;73;22,611673040222
2015;99;97551;M;74;29,8281624077125
2015;99;97551;M;75;24,1804914872231
2015;99;97551;M;76;26,8397675021598
2015;99;97551;M;77;19,5589934448931
2015;99;97551;M;78;39,0502313505506
